,0,1,2,3,4,5,6,7,8,9
611,56,5,96,0,50,1,40,47,8,4
612,37,0,83,0,2,-23,46,80,34,1
613,37,0,81,0,-2,13,44,84,40,1
614,54,1,82,0,54,0,28,28,0,1
615,43,1,76,0,42,0,33,34,2,1
616,55,0,78,-1,8,1,23,70,48,4
617,41,-1,81,0,42,15,41,40,0,1
618,79,0,83,0,-30,38,4,114,110,5
619,37,0,81,-4,20,1,44,61,16,1
620,51,0,86,0,52,5,35,34,0,1
621,56,0,95,0,56,4,39,39,0,1
622,37,0,106,0,24,-13,68,82,14,1
623,48,4,77,0,46,0,28,30,2,1
624,45,-1,81,0,44,-17,36,37,2,1
625,45,4,108,0,44,0,63,64,0,1
626,41,-5,108,0,42,0,67,67,0,1
627,37,0,76,0,34,19,39,43,4,1
628,46,3,90,0,46,11,44,43,0,1
629,54,0,88,-2,54,0,34,33,0,1
630,37,-4,90,0,28,0,53,62,8,1
631,43,0,85,1,42,0,42,44,2,1
632,41,0,88,-3,38,-12,48,50,2,1
633,55,-4,80,-2,20,-7,25,59,34,4
634,42,-5,84,0,42,0,42,43,2,1
635,55,0,92,0,-4,5,36,97,60,4
636,51,4,85,0,50,-11,34,36,2,1
637,37,0,78,0,-4,16,42,83,42,1
638,38,-2,92,0,26,31,54,66,12,1
639,41,0,79,-1,38,0,39,41,2,1
640,45,0,88,0,44,-12,42,44,2,1
641,55,4,77,0,54,0,22,23,0,1
642,37,0,81,1,36,0,43,44,2,1
643,45,-1,84,0,44,-5,38,40,2,1
644,48,-1,84,-3,46,-5,36,38,2,1
645,83,0,86,0,-2,21,3,89,86,5
646,37,0,105,0,18,22,68,87,18,1
647,44,0,86,-2,44,2,43,42,0,1
648,51,-5,77,0,52,0,26,25,0,1
649,37,0,83,0,8,21,46,75,30,1
650,55,4,89,0,54,0,34,35,0,1
651,41,0,83,4,38,-7,42,44,2,1
652,37,0,95,0,10,14,58,84,26,1
653,37,0,80,0,12,11,43,67,24,1
654,42,0,81,4,42,0,39,39,0,1
655,37,0,104,0,26,-25,66,78,12,1
656,39,1,86,7,38,0,46,47,0,1
657,52,-2,83,0,52,0,32,32,0,1
658,42,0,86,-1,42,0,44,45,2,1
659,37,0,81,0,12,-1,44,68,24,1
660,56,1,98,0,44,-1,42,54,12,4
661,37,0,105,5,18,0,68,87,18,1
662,44,-1,79,0,42,-30,36,38,2,1
663,55,0,83,0,54,-1,28,29,2,1
664,37,0,77,0,38,4,39,38,0,1
665,55,0,79,0,16,-18,23,63,40,4
666,37,0,107,1,30,0,70,76,6,1
667,42,0,84,-1,42,-1,42,43,2,1
668,55,0,77,-7,16,10,22,62,40,4
669,49,0,82,0,50,5,33,33,0,1
670,49,0,88,0,46,-8,40,42,2,1
671,45,0,88,0,46,22,42,41,0,1
672,53,0,88,3,52,-10,35,36,2,1
673,51,0,82,0,50,-12,31,33,2,1
674,37,0,82,-2,34,0,45,48,2,1
675,41,0,83,0,42,7,41,41,0,1
676,45,0,106,0,46,14,61,60,0,1
677,43,0,81,0,44,22,37,37,0,1
678,45,0,76,0,46,25,30,29,0,1
679,56,0,76,0,-2,3,20,79,58,4
680,48,1,94,1,46,0,46,48,2,1
681,48,0,95,0,46,0,47,49,2,1
682,37,0,95,0,10,0,58,84,26,1
683,46,0,86,-24,46,0,40,40,0,1
684,52,-1,83,0,52,0,31,31,0,1
685,46,1,77,0,46,6,32,31,0,1
686,41,0,80,0,42,18,39,39,0,1
687,45,2,93,0,46,23,48,47,0,1
688,41,0,84,0,38,-28,43,45,2,1
689,55,-1,87,0,54,-2,32,33,2,1
690,43,-1,87,0,42,-15,44,46,2,1
691,56,0,76,-4,-18,0,20,94,74,4
692,38,2,76,0,38,10,38,37,0,1
693,49,0,84,3,50,0,35,35,0,1
694,41,1,78,0,38,-14,37,39,2,1
695,37,0,75,0,28,43,38,46,8,1
696,55,0,95,0,46,-15,40,49,8,4
697,38,3,86,0,38,21,49,48,0,1
698,37,0,83,0,6,2,46,78,32,1
699,38,-2,80,0,38,0,42,41,0,1
700,45,0,77,0,44,-13,31,33,2,1
701,49,0,88,0,50,2,39,39,0,1
702,56,0,97,0,44,-14,41,53,12,4
703,43,-5,87,0,44,20,44,43,0,1
704,55,-1,76,2674,-22,14,21,99,78,4
705,37,0,105,-1,24,-4,68,82,14,1
706,56,0,95,0,50,6,40,46,6,4
707,54,-2,78,-1,54,0,24,24,0,1
708,49,4,77,0,50,3,28,28,0,1
709,39,0,77,-6,38,0,39,39,0,1
710,56,0,92,0,54,3,36,38,2,1
711,45,-5,82,0,44,-25,37,38,2,1
712,38,1,77,0,38,12,39,38,0,1
713,45,0,93,0,44,-4,48,50,2,1
714,44,1,75,0,42,-20,31,34,2,1
715,49,0,86,-1,50,15,38,37,0,1
716,41,0,82,-1,38,-13,41,43,2,1
717,46,0,85,0,44,-25,39,41,2,1
718,37,0,78,0,2,28,41,75,34,1
719,37,0,82,0,16,1,45,66,22,1
720,55,0,79,0,8,-16,23,71,48,4
721,85,0,88,-114,0,0,3,88,84,5
722,37,0,100,0,34,-11,64,67,4,1
723,37,0,76,0,26,-9,39,50,10,1
724,37,0,77,1,26,9,40,51,12,1
725,44,0,89,0,44,17,45,45,0,1
726,53,1,78,0,52,-7,25,26,2,1
727,37,0,80,0,28,-6,43,52,8,1
728,37,0,79,0,24,24,42,55,14,1
729,41,1,106,-1,42,3,65,65,0,1
730,38,2,79,0,38,8,41,40,0,1
731,37,0,76,-4,30,22,39,45,6,1
732,55,4,81,1,54,0,27,27,0,1
733,41,0,77,0,42,15,37,36,0,1
734,56,0,97,-6,46,0,41,50,10,4
735,37,0,78,0,0,-17,41,78,36,1
736,37,0,75,0,24,-17,38,52,14,1
737,62,-1,108,0,60,0,45,48,2,1
738,56,0,97,-3,46,0,41,50,10,4
739,49,0,88,1,50,19,40,39,0,1
740,51,-2,78,0,50,-30,27,29,2,1
741,37,0,83,0,28,10,46,54,8,1
742,41,0,76,-7,42,11,34,34,0,1
743,37,0,77,0,34,-4,40,43,4,1
744,49,0,95,0,50,28,47,46,0,1
745,46,0,85,0,44,-27,39,41,2,1
746,55,1,86,0,54,0,32,32,0,1
747,41,0,86,-2,38,-11,45,47,2,1
748,45,0,83,0,46,29,37,36,0,1
749,47,2,83,0,46,0,36,36,0,1
750,55,0,77,0,12,-11,22,65,42,4
751,80,0,84,0,-36,5,4,120,116,5
752,43,0,83,1,42,-8,39,41,2,1
753,50,0,86,6,50,0,36,37,0,1
754,49,2,77,0,46,-7,28,30,2,1
755,37,0,75,0,26,-8,38,49,12,1
756,53,-1,86,0,54,17,33,32,0,1
757,55,0,77,0,10,-18,21,66,46,4
758,81,-3,84,0,-22,-2,4,108,104,5
759,55,0,95,0,36,29,40,59,20,4
760,55,0,77,3,-10,0,22,88,66,4
761,55,0,96,3,44,26,41,52,12,4
762,42,1,79,0,42,0,37,38,0,1
763,37,1,76,0,20,0,39,55,16,1
764,37,-1,79,0,28,0,42,51,8,1
765,56,4,97,-4,46,0,41,51,10,4
766,44,1,107,0,44,0,63,63,0,1
767,51,5,87,0,50,0,36,38,2,1
768,37,0,83,0,6,-10,47,78,32,1
769,55,0,83,0,-28,1,27,111,84,4
770,37,0,76,0,28,21,39,48,8,1
771,38,0,79,-1,38,4,41,40,0,1
772,37,2,77,0,34,0,40,43,4,1
773,37,0,80,5,26,0,43,54,10,1
774,37,0,78,-6,28,0,41,50,8,1
775,55,0,95,-1,52,21,40,44,4,4
776,55,0,76,0,-22,3,21,99,78,4
777,37,0,105,0,24,5,68,82,14,1
778,38,1,83,0,38,0,44,44,0,1
779,43,0,79,5,42,0,37,38,2,1
780,37,0,76,2,30,25,40,45,6,1
781,37,0,106,-3,24,0,69,82,14,1
782,41,-2,80,0,42,0,39,39,0,1
783,37,0,76,0,20,18,40,55,16,1
784,49,0,88,0,46,-6,39,41,2,1
785,46,0,86,-7,46,4,41,40,0,1
786,58,0,80,-7,56,0,22,23,0,1
787,48,0,84,2,46,0,36,37,2,1
788,45,0,81,0,46,18,36,35,0,1
789,37,0,83,0,34,21,46,49,2,1
790,105,0,106,-1,70,0,1,36,34,5
791,44,0,87,0,44,12,43,43,0,1
792,49,0,100,0,46,-3,52,54,2,1
793,41,-1,81,0,38,-10,41,43,2,1
794,37,0,76,0,36,-16,38,39,2,1
795,37,0,104,0,16,-11,67,89,22,1
796,45,0,86,2,44,0,41,42,2,1
797,55,-1,79,-3,26,-6,23,53,30,4
798,41,-3,80,0,38,-21,39,41,2,1
799,49,0,78,-6,50,18,29,29,0,1
800,52,-3,84,0,52,-4,31,32,0,1
801,56,0,77,0,-24,-7,21,103,82,4
802,42,-1,106,0,42,0,63,64,2,1
803,43,0,81,-5,42,-1,37,39,2,1
804,51,-2,87,0,50,-13,36,38,2,1
805,56,0,89,0,56,4,33,32,0,1
806,37,0,94,-6,16,0,57,79,22,1
807,53,5,81,-1,54,8,28,27,0,1
808,55,-1,83,4,54,0,29,29,0,1
809,55,1,83,-3,54,0,29,29,0,1
810,45,0,86,1,44,0,42,42,0,1
811,45,0,82,0,44,-9,37,38,2,1
812,38,0,93,0,34,21,55,59,4,1
813,37,0,77,0,36,-11,40,41,2,1
814,81,0,85,0,-22,0,4,108,104,5
815,47,0,76,1,46,0,28,29,0,1
816,45,0,88,0,44,-7,42,44,2,1
817,55,0,77,-3,30,0,21,46,24,4
818,49,0,84,0,50,10,36,35,0,1
819,58,0,86,2,56,0,28,30,2,1
820,45,0,79,0,44,-6,34,35,2,1
821,56,0,96,0,42,6,40,55,14,4
822,37,0,105,0,18,6,68,87,18,1
823,37,0,90,0,36,28,53,54,2,1
824,54,-1,81,0,54,0,27,27,0,1
825,44,0,81,-2,44,3,38,37,0,1
826,50,-3,77,0,50,0,27,28,0,1
827,43,0,84,-1,42,-10,41,43,2,1
828,55,0,82,0,54,14,26,28,2,1
829,44,0,79,0,44,14,36,35,0,1
830,44,4,84,0,44,2,40,41,0,1
831,44,2,81,0,44,9,38,37,0,1
832,55,0,93,0,50,-13,38,44,6,4
833,51,1,78,0,50,11,27,29,2,1
834,39,0,78,8,38,0,39,39,0,1
835,37,-2,80,0,18,-7,43,62,18,1
836,44,0,86,-1,44,6,42,42,0,1
837,49,-2,82,0,50,2,33,33,0,1
838,56,4,91,0,56,6,35,34,0,1
839,46,4,81,0,46,13,35,34,0,1
840,37,-1,81,-3,36,-46,43,44,2,1
841,46,1,80,0,44,-16,34,36,2,1
842,81,2,83,-8,-6,-968,3,91,88,5
843,37,4,86,0,36,0,49,50,0,1
844,55,0,76,0,-18,-4,21,94,74,4
845,56,0,86,0,54,-7,30,32,2,1
846,54,-8,74,-21,0,0,20,74,54,4
847,106,-2,107,-4,72,0,1,35,34,5
848,53,0,86,0,52,-29,33,34,2,1
849,54,2,85,0,54,0,31,31,0,1
850,42,2,108,0,42,0,66,67,2,1
851,55,0,90,0,54,-2,34,35,2,1
852,55,0,77,8,-18,0,21,95,74,4
853,53,-4,102,0,54,0,49,48,0,1
854,44,-3,77,0,44,-1,33,33,0,1
855,55,0,92,0,34,0,37,59,22,4
856,39,0,76,-4,38,0,38,37,0,1
857,43,0,75,-2,42,0,32,34,2,1
858,41,0,84,0,42,9,44,43,0,1
859,37,0,95,3,10,0,58,84,26,1
860,51,1,91,0,52,9,40,39,0,1
861,37,3,75,0,20,19,38,54,16,1
862,49,0,86,1,50,16,38,37,0,1
863,37,0,74,-4,28,0,38,46,8,1
864,37,0,104,-1,16,-5,67,88,22,1
865,37,0,78,0,2,11,42,75,34,1
866,42,0,77,-2,42,-4,36,36,0,1
867,44,1,87,0,42,-20,43,46,2,1
868,53,0,84,0,52,-17,31,32,2,1
869,37,-16,106,-19,30,-13,69,75,6,1
870,39,0,81,-3,38,0,41,42,0,1
871,52,2,83,0,52,0,30,31,0,1
872,44,1,79,0,42,-14,35,37,2,1
873,41,-1,83,-2,38,-7,42,44,2,1
874,101,0,102,0,70,-12,1,32,32,5
875,37,0,108,0,30,-16,71,77,6,1
876,46,0,75,0,46,-1,29,28,0,1
877,43,0,86,0,44,13,42,42,0,1
878,54,4,79,1,54,0,25,25,0,1
879,37,0,76,8,34,-6,39,43,4,1
880,49,0,88,-3,50,7,40,39,0,1
881,37,1,90,0,28,4,53,62,8,1
882,37,2,109,16,26,0,71,83,12,1
883,37,-1,106,-9,28,0,69,78,8,1
884,38,3,76,-4,38,0,38,37,0,1
885,37,0,76,7,26,-7,39,50,12,1
886,37,-1,76,-3,28,-6,39,47,8,1
887,55,-1,79,-5,18,-11,23,61,38,4
888,46,0,86,-1,46,1,40,39,0,1
889,41,1,97,0,42,31,56,55,0,1
890,56,3,77,0,18,31,22,59,38,4
891,56,0,76,0,-12,31,20,89,68,4
892,37,0,83,-2,30,0,46,52,6,1
893,55,0,84,4,54,0,29,30,0,1
894,52,-2,83,0,52,-3,31,32,0,1
895,41,0,88,0,42,1,47,47,0,1
896,41,0,84,2,38,-10,44,46,2,1
897,38,0,76,-1,38,7,38,37,0,1
898,45,-3,82,0,44,0,37,38,0,1
899,37,0,80,0,30,-1,43,49,6,1
900,49,2,86,0,46,-2,38,40,2,1
901,37,0,79,0,12,-17,43,66,24,1
902,51,0,81,0,50,-3,30,32,2,1
903,39,2,78,-3,38,0,39,39,0,1
904,37,0,78,0,-2,-19,42,81,40,1
905,37,0,76,0,34,27,39,42,4,1
906,47,0,84,5,46,0,36,37,0,1
907,79,0,83,0,-32,-15,4,117,112,5
908,105,0,106,-1,70,0,1,36,36,5
909,45,-1,77,-4,44,-6,32,33,0,1
910,37,0,79,0,2,-7,42,76,34,1
911,46,0,76,5,46,1,30,30,0,1
912,37,0,99,0,30,31,61,68,6,1
913,39,1,78,0,38,0,39,39,0,1
914,44,0,95,0,42,-22,52,54,2,1
915,56,0,95,0,42,-6,40,54,14,4
916,55,1,91,0,54,0,36,37,0,1
917,55,0,93,0,38,-30,37,54,16,4
918,44,1,84,0,44,15,40,40,0,1
919,45,3,81,0,44,-6,35,37,2,1
920,80,0,84,-1,-42,0,4,128,124,5
921,38,-4,79,3,38,0,41,41,0,1
922,37,0,79,0,10,-6,42,68,26,1
923,51,0,78,-4,52,1,27,26,0,1
924,47,-4,106,0,46,0,60,60,0,1
925,55,0,79,0,16,-7,23,63,40,4
926,48,-5,81,6,46,0,33,35,2,1
927,47,4,81,0,46,0,34,35,0,1
928,37,0,106,13,28,0,69,77,8,1
929,50,-1,83,0,50,0,33,34,0,1
930,56,0,97,1,54,27,41,42,2,1
931,56,0,76,0,-10,15,20,86,66,4
932,37,1,109,4,26,0,71,83,12,1
933,37,0,106,0,36,11,69,69,0,1
934,37,0,76,0,36,0,40,40,0,1
935,37,0,79,-2,34,-4,42,46,4,1
936,57,-2,84,0,56,0,27,27,0,1
937,38,1,77,1,38,0,39,38,0,1
938,44,1,108,0,44,3,64,64,0,1
939,83,0,86,0,-4,7,3,92,88,5
940,107,0,108,0,72,2,1,35,34,5
941,37,0,81,4,24,0,44,58,14,1
942,81,0,84,0,-20,-6,4,105,102,5
943,45,0,87,5,44,-14,42,43,2,1
944,37,0,76,0,28,14,40,48,8,1
945,41,0,86,0,42,6,45,44,0,1
946,47,0,102,1,46,0,56,56,0,1
947,55,0,78,4,10,5,23,68,46,4
948,37,0,80,-7,-2,0,43,83,40,1
949,45,0,84,0,44,-8,38,40,2,1
950,47,5,78,0,46,0,31,32,0,1
951,54,2,81,0,54,0,27,27,0,1
952,37,0,100,0,30,-3,64,69,6,1
953,81,3,85,6,-24,0,4,111,106,5
954,40,5,79,0,38,0,39,41,2,1
955,55,-4,80,0,-2,0,25,83,58,4
956,51,-2,90,0,52,3,38,38,0,1
957,56,0,98,0,42,-8,42,57,14,4
958,37,1,90,0,24,0,52,66,14,1
959,37,0,94,0,10,18,57,84,28,1
960,46,4,87,0,44,-19,41,43,2,1
961,37,0,79,7,26,0,42,53,12,1
962,56,-3,97,0,44,11,41,53,12,4
963,49,0,83,0,50,11,34,34,0,1
964,43,0,76,1,42,-4,33,35,2,1
965,37,0,79,0,10,22,42,68,26,1
966,56,0,92,7,50,0,36,43,6,4
967,55,0,77,0,12,-17,22,65,42,4
968,56,2,77,0,16,-2,22,62,40,4
969,45,0,76,3,44,-1,31,32,2,1
970,37,0,106,0,38,20,68,67,0,1
971,53,0,86,1,54,13,33,32,0,1
972,53,-2,102,-2,54,1,49,48,0,1
973,41,0,88,-1,38,-7,48,50,2,1
974,46,0,84,-7,46,0,39,38,0,1
975,37,2,75,0,18,-19,38,57,18,1
976,44,0,77,5,44,0,33,34,0,1
977,37,0,77,-5,2,0,40,75,34,1
978,43,0,88,0,42,-8,45,47,2,1
979,42,-1,87,0,42,0,45,46,2,1
980,55,0,98,0,50,-3,42,49,6,4
981,37,3,76,0,36,-3,39,40,2,1
982,48,0,89,6,46,0,41,42,2,1
983,37,0,83,0,-4,-26,47,88,42,1
984,56,0,97,0,52,-18,41,45,4,4
985,37,0,79,0,2,-8,42,76,34,1
986,51,0,85,0,50,-2,34,36,2,1
987,46,3,77,0,44,-10,32,34,2,1
988,49,0,95,-3,46,-24,46,48,2,1
989,102,0,102,-2,70,-1,1,33,32,5
990,45,0,76,0,44,-15,31,32,2,1
991,54,-4,78,-3,54,0,24,24,0,1
992,51,3,78,0,52,10,27,26,0,1
993,55,0,92,-2,46,0,36,45,8,4
994,41,0,79,0,42,21,38,37,0,1
995,56,0,96,0,56,7,40,39,0,1
996,56,3,95,-1,42,0,39,54,14,4
997,58,1,85,7,56,0,28,28,0,1
998,37,0,90,-5,6,-6,52,84,32,1
999,43,0,78,-1,42,-1,35,37,2,1
1000,37,0,76,-4,34,14,39,42,2,1
1001,59,-2,84,0,60,14,25,24,0,1
1002,37,0,83,0,0,3,46,83,36,1
1003,46,0,84,-1,46,0,38,37,0,1
1004,54,4,104,0,54,0,50,49,0,1
1005,37,0,83,0,38,16,45,44,0,1
1006,56,-1,97,-2,50,-1,41,48,6,4
1007,37,0,94,0,8,-17,57,86,30,1
1008,38,0,81,0,38,7,43,42,0,1
1009,49,1,88,0,50,31,39,39,0,1
1010,105,0,107,-3,70,-4,1,37,36,5
1011,50,-1,86,-4,50,0,36,37,0,1
1012,42,0,77,2,42,0,34,35,2,1
1013,51,-5,86,0,52,0,35,35,0,1
1014,81,-5,84,0,-22,-6,4,108,104,5
1015,37,0,78,0,6,-15,42,73,32,1
1016,82,0,85,-6,-10,0,3,95,92,5
1017,37,0,77,6,34,-10,40,43,2,1
1018,37,0,95,0,10,11,58,84,26,1
1019,56,1,77,0,8,-28,22,70,48,4
1020,56,1,97,0,54,-22,40,42,2,1
1021,59,1,86,0,60,21,28,27,0,1
1022,39,-3,82,0,38,0,43,43,0,1
1023,37,0,78,0,-4,19,42,83,42,1
1024,47,0,79,8,46,0,32,32,0,1
1025,37,0,81,-1,12,0,44,68,24,1
1026,66,0,113,0,64,-18,47,48,2,1
1027,49,0,86,-3,50,9,38,37,0,1
1028,46,0,81,1,46,8,35,35,0,1
1029,44,2,88,0,44,12,44,44,0,1
1030,43,0,83,0,44,20,39,39,0,1
1031,77,1,81,0,-42,0,4,125,122,5
1032,46,-3,88,0,46,0,41,41,0,1
1033,55,-5,77,0,54,0,22,23,0,1
1034,42,1,79,2,42,0,37,38,0,1
1035,55,0,93,0,52,-30,38,42,4,4
1036,105,2,106,0,70,0,1,36,36,5
1037,55,0,96,-2,44,0,41,52,12,4
1038,42,-2,82,0,42,0,39,41,2,1
1039,37,0,74,-1,20,-8,37,54,16,1
1040,37,0,77,0,-4,-21,41,83,42,1
1041,41,3,76,0,42,13,35,35,0,1
1042,54,0,87,1,54,0,33,33,0,1
1043,102,0,103,0,72,12,1,31,30,5
1044,37,0,81,3,34,1,43,47,4,1
1045,37,0,82,0,-2,2,45,85,40,1
1046,55,0,79,0,18,-20,23,61,38,4
1047,47,3,77,0,46,0,31,31,0,1
1048,44,-1,81,0,44,0,37,37,0,1
1049,37,0,106,1,28,-13,69,78,8,1
1050,46,0,79,0,46,10,33,32,0,1
1051,83,-3,87,0,-4,0,4,92,88,5
1052,45,0,85,0,44,73,41,41,0,1
1053,53,0,102,0,54,10,49,48,0,1
1054,49,0,95,0,50,10,47,46,0,1
1055,38,0,76,-1,38,8,38,37,0,1
1056,55,0,96,0,52,11,41,44,4,4
1057,81,-3,85,-6,-40,0,4,126,122,5
1058,37,0,79,6,10,0,42,69,26,1
1059,37,0,82,-3,8,0,45,74,30,1
1060,55,0,83,1,-24,4,27,108,82,4
1061,56,1,98,0,44,3,42,54,12,4
1062,48,0,77,0,50,31,29,28,0,1
1063,37,0,80,0,24,18,43,57,14,1
1064,55,0,77,-1,16,-4,22,62,40,4
1065,37,0,77,0,-20,4,41,98,58,1
1066,52,0,84,0,52,-2,32,33,0,1
1067,55,0,95,0,54,23,40,41,2,1
1068,56,4,96,0,38,-8,40,57,18,4
1069,46,0,109,0,46,6,64,63,0,1
1070,37,0,77,0,20,0,40,57,16,1
1071,49,-2,107,0,46,-24,58,60,2,1
1072,37,0,75,5,28,0,38,46,8,1
1073,56,-2,97,0,54,5,41,42,2,1
1074,37,0,91,0,16,-3,53,75,22,1
1075,39,1,93,0,36,11,54,57,2,1
1076,44,3,85,0,44,3,41,41,0,1
1077,44,0,79,-3,44,0,35,35,0,1
1078,44,-4,76,0,42,-30,32,35,2,1
1079,41,2,85,5,42,12,44,44,0,1
1080,45,0,78,-3,44,-4,33,34,2,1
1081,48,0,88,4,46,0,40,42,2,1
1082,37,0,105,0,20,0,68,84,16,1
1083,55,-1,85,0,54,0,30,31,0,1
1084,50,0,81,1,50,0,32,32,0,1
1085,41,3,83,0,42,3,41,41,0,1
1086,44,0,86,-1,44,8,42,42,0,1
1087,44,0,89,0,44,0,45,45,0,1
1088,51,0,86,0,52,18,35,34,0,1
1089,44,1,75,0,44,0,31,31,0,1
1090,38,1,76,0,38,18,38,37,0,1
1091,41,0,90,0,42,0,48,48,0,1
1092,37,0,83,0,30,13,46,52,6,1
1093,37,0,108,0,34,6,71,75,4,1
1094,38,1,93,-3,38,0,55,55,0,1
1095,37,0,106,0,24,-20,69,83,14,1
1096,37,0,80,0,10,29,43,70,26,1
1097,44,0,83,0,44,6,40,39,0,1
1098,55,0,77,0,-6,6,21,85,64,4
1099,55,0,96,0,42,15,41,55,14,4
1100,37,-1,76,0,38,11,38,37,0,1
1101,51,3,79,0,50,-22,27,30,2,1
1102,37,4,80,4,-2,0,43,83,40,1
1103,37,0,79,0,6,-12,43,74,32,1
1104,80,0,84,6,-24,11,4,110,106,5
1105,44,-4,83,0,44,0,40,39,0,1
1106,37,0,94,-6,8,0,57,86,30,1
1107,55,0,81,-1,-14,-30,26,97,70,4
1108,44,3,77,0,44,23,33,33,0,1
1109,58,3,84,0,56,0,26,27,0,1
1110,37,0,79,0,16,-15,43,64,22,1
1111,55,-1,81,0,-4,0,25,86,60,4
1112,41,0,83,0,38,-20,41,44,2,1
1113,37,0,91,-7,16,0,53,75,22,1
1114,44,0,109,0,42,-19,66,68,2,1
1115,43,0,85,5,42,-6,42,44,2,1
1116,37,0,78,0,26,19,41,52,12,1
1117,57,5,86,0,56,0,29,30,0,1
1118,53,1,77,0,52,-19,23,25,2,1
1119,37,0,78,0,8,-6,42,70,28,1
1120,37,0,76,0,34,4,39,43,4,1
1121,80,4,84,8,-28,0,4,112,108,5
1122,37,0,80,-2,12,-6,43,67,24,1
1123,44,0,81,0,44,12,37,37,0,1
1124,105,4,106,4,70,0,1,36,36,5
1125,55,0,95,0,36,-6,39,59,20,4
1126,45,0,83,0,46,14,37,36,0,1
1127,37,-2,75,0,28,12,38,46,8,1
1128,39,0,85,4,38,0,46,46,0,1
1129,45,-5,77,0,44,0,33,34,0,1
1130,56,0,97,0,50,11,41,48,6,4
1131,105,-1,107,-3,70,-4,1,37,36,5
1132,37,0,77,0,36,18,40,41,0,1
1133,49,-3,77,0,46,-29,28,30,2,1
1134,37,0,78,0,12,10,41,65,24,1
1135,51,-4,88,-5,52,16,37,37,0,1
1136,42,3,79,-1,42,0,37,37,0,1
1137,40,-3,81,0,38,0,40,42,2,1
1138,56,0,95,-1,42,-20,40,54,14,4
1139,38,0,93,0,28,-6,55,64,10,1
1140,37,0,104,-1,24,4,67,81,14,1
1141,52,-3,77,0,52,0,25,26,0,1
1142,38,1,76,0,38,11,38,37,0,1
1143,37,0,97,0,30,23,60,66,6,1
1144,44,0,81,1,44,7,37,37,0,1
1145,53,0,84,0,54,12,31,30,0,1
1146,38,2,77,0,38,0,39,38,0,1
1147,49,2,81,0,50,4,31,32,0,1
1148,56,-3,85,1,56,0,29,28,0,1
1149,53,5,81,0,54,1,27,26,0,1
1150,44,-1,82,-15,44,-5,38,38,0,1
1151,55,-1,78,-3,8,-9,23,70,48,4
1152,44,2,77,0,44,21,33,33,0,1
1153,42,-4,83,0,42,0,42,42,0,1
1154,55,0,77,8,28,0,22,49,28,4
1155,37,0,99,0,28,-12,61,70,8,1
1156,49,0,80,0,50,5,31,31,0,1
1157,52,-30,79,0,0,0,27,79,52,3
1158,55,0,95,0,52,6,40,44,4,4
1159,78,-4,83,0,-40,3,4,124,120,5
1160,76,0,81,2,-40,0,5,122,118,5
1161,55,0,78,2,12,-7,23,65,42,4
1162,40,-5,87,0,38,0,47,48,2,1
1163,48,0,86,-6,46,0,37,39,2,1
1164,84,-2,88,0,2,0,3,85,82,5
1165,56,1,80,0,-2,-7,24,83,58,4
1166,56,5,77,0,-24,0,21,103,82,4
1167,56,0,92,0,50,21,36,43,6,4
1168,41,0,79,0,42,31,39,38,0,1
1169,37,0,81,0,-2,6,44,84,40,1
1170,53,0,80,0,52,-5,27,28,2,1
1171,56,-1,88,0,56,0,31,31,0,1
1172,49,-3,81,0,46,-26,33,35,2,1
1173,38,0,94,1,38,5,56,55,0,1
1174,82,0,86,0,-4,-24,3,91,88,5
1175,38,0,75,0,38,18,37,36,0,1
1176,43,0,80,0,44,17,37,36,0,1
1177,55,0,98,0,50,-12,42,49,6,4
1178,44,0,86,0,44,8,43,42,0,1
1179,43,-1,88,0,44,8,45,44,0,1
1180,50,0,78,-6,50,0,29,29,0,1
1181,77,0,81,-2,-40,0,4,122,118,5
1182,51,0,86,0,52,6,35,34,0,1
1183,45,0,86,-1,44,-2,40,42,2,1
1184,37,0,77,0,34,-3,40,43,4,1
1185,55,0,77,-3,10,11,22,67,46,4
1186,43,0,96,0,56,883,53,39,-12,1
1187,55,0,92,0,26,-19,36,66,30,4
1188,37,0,77,0,-22,-9,41,101,60,1
1189,46,0,100,0,44,-11,54,56,2,1
1190,41,0,76,0,42,9,35,34,0,1
1191,56,0,77,0,20,-30,22,57,36,4
1192,37,0,78,0,6,10,42,73,32,1
1193,44,0,81,1,42,-22,37,39,2,1
1194,56,0,77,0,-14,13,21,92,72,4
1195,49,-1,81,-2,50,-19,32,32,0,1
1196,56,4,98,0,38,-17,42,59,18,4
1197,37,0,76,-3,30,6,39,45,6,1
1198,83,0,86,0,-6,-23,3,94,90,5
1199,42,0,86,-7,42,0,43,44,2,1
1200,46,0,86,0,46,14,40,39,0,1
1201,105,0,106,-7,70,0,1,36,36,5
1202,40,0,80,0,38,2,40,41,2,1
1203,44,-3,82,0,44,2,38,38,0,1
1204,49,0,88,0,50,14,40,39,0,1
1205,55,0,78,-1,8,2,23,70,48,4
1206,56,0,86,0,56,2,30,29,0,1
1207,47,5,87,1,46,0,40,41,0,1
1208,56,0,98,0,44,-5,42,54,12,4
1209,56,0,108,1,56,23,52,51,0,1
1210,45,5,84,0,44,0,39,41,2,1
1211,48,0,89,3,46,0,41,42,2,1
1212,37,0,78,0,16,9,42,63,22,1
1213,37,0,74,0,34,25,37,41,4,1
1214,42,-7,76,0,42,0,34,35,2,1
